id,text,target,username
134,Findeks sürekli ödemelerim düzenli olmasına rağmen yükselteceği yerde puanımı düşürüyor. Çalışıyorum çalıştığım halde bankalardan kredi alamıyorum. Kredi notum düzelsin diye uğraşıyorum yükseleceğine düşüyor mağdur durumdayım şu an sizin yüzünüzden. Acil çözüm istiyorum.,KKB Skor,Elif
135,,KKB Skor,Elif
136,Halkbank'ndan 50000 TL kredi başvurusu yaptım onaylandı diye mesaj geldi. Fakat banka şubesine gittiğimde kullandırım esnasında beklemede diye hata veriyor. Onaylandı diyor fakat değerlendirmede diyor. Bir an önce çözülmesini bekliyorum. Halkbank beni duysun.,Kredi İşlemleri,Elif
137,Anında bankacılık talimatı olmadığınızdan şubenize başvurun diye bir yazı çıkıyor iş cebe giremiyorum telefonumdan bunun Sorunun ne olduğunu öğrenmek istiyorum. İşCep e giriş yapamıyorum sorunu nasıl giderilir hakkında bir bilgi verebilir misiniz. Anında bankacılık talimatı olmanıza şubenize başvuru...,Kredi İşlemleri,Elif
138,Ziraat kartım 27.10 2022 de kargoya verilmiş gözüküyor ama hala kartım gelmedi acil bir işimiz oluyor. Bir şeyler yapamıyoruz biraz ilgilenin ne numaraları ne bir yerleri şubeleri var gidip kendimiz alalım ama yok ne yapıyorlar ne zaman teslim tarihleri ilgilenin biraz arz ederim,Kargo,Elif
139,Türkiye Finans Katılım Bankası aracılığıyla yapılan anlaşmada çektiğimiz ihtiyaç ihtiyaç finansmanının taksitlerinde alınan kâr payı bize verilen kredi kartından her ekstre dönemi yapılacak 1000 liralık harcama sonunda tarafıma iade edilecekti. Sözleşmeyi imzalandıktan sonra Banka temsilcisine 2 kez...,Kargo,Elif
140,"Sattığım aracın HGS için kredi kartıma talimat oluşturdum ancak talimatı iptal etmeme rağmen kredi kartı yatırdığım tutar tarafıma ödenmedi 

İş Bankası tarafıma dönüş yaparak iade yi gerçekleştirmesini talep ediyorum.

İş Bankasına 2 ay önce bildirim yapıldı",Kart İşlemleri,Elif
141,"İş Bankası Yıllık Üyelik Aidatı
Hülya Ş---a---.

Sonu 5804 ile biten İş Bankası kredi kartımın 05/09/2022 tarihli yıllık üyelik ücreti ve BSMV adı altında toplam 339,15 TL olarak hesabıma borç yansıtılmıştır. Kaç yıldır kullandığım kredi kartından hiçbir zaman üyelik ücreti alınmazken herhangi bir s...",Kart İşlemleri,Elif
142,Denizbank hesabımdan 30.10.2022 tarihinde 16.36'da Nesine hesabıma para gönderdim 48 saat oldu hala Nesine hesabımda para yok. Bankayı arıyorum para Nesine kurumuna aktarımı yapılmış diyor Nesine ile görüşüyorum para Denizbank'tan tarafımıza daha gönderilmemiş diyor resmen insanla dalga geçiyorlar h...,Kredi İşlemleri,Elif
143,Yaklaşık 75 gün önce Konya İş Bankası yeni Toptancılar şubesinden babaannemin maaş aktarım işlemini yaptık. Maaşı çekebilmek için ATM kartı istediğimiz zaman hep ileri tarihe atıldık. 2.5 ayı geçmesine rağmen hala kart gelmedi yaşlı ve hasta olan babaannem ile her ay gidip elden çekmek zorunda kalıy...,Kargo,Elif
145,Bundan 3 sene evvel Halkbank'tan konut kredisi kullandım. O süreçte bana zorunlu olması dolayısıyla DASK yaptırdım. Özel konut sigortasın da isteğe ba...,Kredi İşlemleri,Elif
146,İş Bankası Natoyolu şubesinden olan hesabımdan ev kredim vardı iki taksit sonradan ödüyorsun ve banka her ay bunun ile ihbar name gönderiyor ve ücretlendiriyor yine İş Bankası başkent şubesinden maaş hesabı açtım maaş yatınca hem krediyi hem de noter ücretlerini talimatın olmadan hesabımdan çektiler...,Kredi İşlemleri,Elif
147,Merhaba fiba şifresini unuttu babam anahtar kelimeyi de unutmuş çipli kimlik kartı yok arıyoruz müşteri hizmetlerini hiçbir şeye yardımcı olmuyorlar adam bankaya gelmiyor inat etti kredimizi ödeyemiyoruz acil yardım edin lütfen acil bize kızıyor teşekkürler,Kredi İşlemleri,Elif
148,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022'de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,KKB Skor,Elif
149,"VakıfBank kredi kartı borç ödemesi geciktiği için yapılandırma ile ilgili bir SMS gönderdi ve bankaya gittim. Yapılandırmak için ancak bana orada, çalışmıyorsan yapılandıramazsın diye sert bir tabirle cevap verdiler ve bugünde arayıp dosyanız avukata gidiyor. Bugün ödeme yapacak mısınız diye söyledi...",Kart İşlemleri,Elif
150,Akbank mobil bankacılık aracılığıyla çekmiş olduğum kredi karşılığında hayat sigortası ücreti kesilmiştir. Poliçe numarası V93**314-0 / V93**307-0 ola...,Kredi İşlemleri,Elif
151,"4543 xxxxxxx 6180 ile biten kredi kartıma Ekim ayında 141 TL tutarında bir aidat yansımıştır...
“Tüketici kanunu 28 Mayıs 2014 31. Madde 3. Fıkra: kart çıkaran kuruluşlar, tüketicilere yıllık üyelik aidatı ve benzeri isim altında ücret tahsil etmedikleri bir kredi kartı türü sunmak zorundadır. 4822 ...",Kart İşlemleri,Elif
152,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022 de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,Kart İşlemleri,Elif
161,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022 de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,KKB Skor,Elif
184,Denizbank banka kartımla 17 Ekim 2022 466 TL lik internet alışverişim gerçekleşti ama ben alışverişi iptal ettirdiğim için internet site 10 gün sonra 27 ekimde paramı iade etti ama banka hala iade paramı kartıma geri yatırmadı. Normalde otomatik yatması lazım,Kart İşlemleri,Elif
185,Ağustos ayında babamı başka bir bankadan iş bankasına taşıdım promosyon anlaşması için. Eylül ayında ilk maaşını almasına rağmen hala referans ücreti tarafıma yatmadı. Koskoca iş bankasının böyle mağduriyet yaşatması çok üzücü bir durum. Aradığımda sürekli beni geçiştiriyorlar. Aynı problemi ben de ...,Diğer,Mina
186,Uşak İş Bankası 2 saat sıra gelmedi koskoca bankada 2 kişi çalışıyor ve o kadar ağır ve rahatlar ki 100'lerce insan keyiflerini bekliyor umarım bu sorumsuz şube ile ilgili bir yaptırım uygulanır. Aldıkları işlem en az 10 dakika sürmesi ayrı bir sorun oluyor bir de umarım gereken yapılır.,Diğer,Mina
187,Bugün iş bankasına ihtiyaç kredisi Kredi başvurusu yaptığım başvuru sonucu değerlendirme de diyordu olumlu olumsuz gelmedi direk iptal edildi diyor ne anlama geliyor. Bu olumlu veya olumsuz gelmedi gerekmiyor mu anlam veremedim. Bir türlü bilgi vermenizi talep ediyum,Müşteri Temsilcisi,Mina
190,Şok market Kredi kartı kullanımı sırasında müşterinin kullanmış olduğu banka kartının pos cihazı yerine kendi anlaşmalı olduğu banka posundan geçerek müşterinin puan kazanmasını engellemiş oluyor müşteri hizmetlerini aramanıza rağmen hala bir geri dönüş yok,Kredi İşlemleri,Elif
191,Dolaptan 2 adet ürün aldım fakat 1 tanesinin parası geldi diğeri gelmedi. Dolap'a yazıyorum para acil lazım diye dolap 7 ila 14 gün arasında diyor dolabın canlı desteğinde para iadesi aynı gün ya da ertesi gün bankaya iletilir diyor. Şu an 2. Gündeyiz ve bankaya aktarılmış olması lazım. Papara'dan h...,Kart İşlemleri,Mina
192,İş bankasının onca yıllık müşterisi olarak artık kullanmak istemiyorum kartı kapatmak istiyorum dediğimde bana 144 liralık kart aidatınız var kapatsanız da ödemek zorundasınız demesi bütün İş Bankası kalitesini yok etti gözümde. Yazıklar olsun! Elimde geçerli bir kredi kartı bile yok 8. Ayda son kul...,Hesap İşlemleri,Mina
193,"01.11.2022 günü Göztepe Halkbank şubesinden Maaş müşterisi ve Bordro24 1.69 faiz oranı ile 50.000 TL kredi kullandım. Tarafımdan 2520 TL Hesaplı Tarifeler Paket Satışı altında kesinti alıntı. 

Kredi işlemi için bunun banka tarafından zorunlu olarak verildiğini söyledi. Yaptığım araştırmalar da Böyl...",Hesap İşlemleri,Mina
194,10. Ayın 17 sinde kayıp çalıntı başvurusu ile yapmış olduğum kart başvurusuna bir türlü cevap veremeyen banka nedeniyle sıkıntı yaşamaktayım. Otomatik ödemelerim gerekse harcamalarımda sıkıntıya düşüyorum. Bağlı olduğum şubede müşteri temsilcim cevap vermiyor. Banka santrali hiç cevap vermiyor. Rekl...,Kart İşlemleri,Mina
195,"Google üzerinden 04.10.2022 tarihinde www.anadoluvakifbursu.com.tr adında bir siteden öğrenci burs başvurusu yaptım. Sitede bulunan formu doldurdum (ad, soyad, t. C., adres, IBAN no...) benimle iletişime geçildi ve banka hesabımın bana ait olup olmadığını anlamak için 105 TL ücret gönderip 100TL ile...",Kart İşlemleri,Mina
196,"6 aydır QNB maaşlı müşterisiyim ilk 6 ay para transferinde kesinti yapmıyordu son bir haftadır mesai saatleri dışında bütün bankacılık işlerinde para kesmeye başladı. Şubem sözleşmemi bana vermiyor, şirketim banka ile anlaşırken haklarımızı söylemişti ve QNB bank çalışanları da şirkete geldiğinde im...",Hesap İşlemleri,Mina
197,Merhaba İş Bankası kredilerimi üç ay yapılandırmak istiyorum gerçekten zor durumdayım bazı bankalar üç ay erteleme yapıyor yardımcı olursanız sevinirim bir de kredi kartımı taksitlendirmek istiyorum... Ya da uygunsa kredi kartımı da üç ay ötelemek istiyorum...,Hesap İşlemleri,Mina
201,"01.11.2022 tarihinde saat 09:01 de ""Hepsiburada"" üzerinden ""728 446 992"" sipariş numaralı ""Prego 2034 Aria Travel Sistem Bebek Arabası Gri"" ürününü "" Mutlubebe "" satıcısından 4.410.88TL ye kredi kartına 3 taksitte satın aldım. Aynı gün kargoya verilmesi gereken ürün verilmedi ve aynı aksam saat 18:0...",KKB Skor,Mina
202,Denizbank ile yıllarca çalışmaktayım kredi kartım var FastPay olarak da aktif kullanıyorum kredi kartı limit yükseltme kesinlikle yapmıyor ikincisin FastPay kredi 1000 TL veriyor ve düzenli ödeme yapıyoruz ama maalesef normal kredi başvuru hep red veriyor başka banka kredi 15-20 bin onay veriyor Den...,Kredi İşlemleri,Mina
203,"Sicil Geçmişi Düzeltilmesi! 
Geçmişe dönük bütün borçlarımı ödeyip kapattım şu an gecikmem yok ama kredi kayıt bürosunca puanım düşük ve sicilim bozuk olarak gözüküyor hala bunun kaldırılmasını talep ediyorum. 
Kredi Kayıt Bürosu Kredi Sicil Affından Yararlanmak İstiyorum. 
Bireysel bankacılık ve si...",Kredi İşlemleri,Mina
207,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022 de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,Kredi İşlemleri,Mina
208,İnternet bankacılığına giremiyorum. Anında bankacılık talimatınız yok diyor. Yurt dışında yaşıyorum. Müşteri temsilcilerine ulaşamıyorum. Niye bir anda kapatıldı anlam veremedim. Lütfen ne yapmam gerektiğini söyleyin? Kredilerimi takip edemiyorum ve ödeme yapamıyorum,Müşteri Temsilcisi,Mina
209,"Az önce telefonuma şu şekilde mesaj geldi:
Değerli müşterimiz, karekod ile alışveriş kampanyası kapsamında tarafınıza sehven tanımlanan indirim, sistemde yapılan düzeltme işlemi ile iade alınmıştır. Bilginize sunar, anlayışınız için teşekkür ederiz. Mersis:0292008449600341 B002
Gelen mesajda sehven ...",Müşteri Temsilcisi,Mina
210,İş Bankası'ndan ihtiyaç kredisi çektim 34 bin tl olan borcum hiçbir mesaj gönderilmeden icraya verilmiş 1 haftada ne hikmetse 44 bin olmuş bu haksız ve çok çok fazla olan faizin haksız olduğunu BDDK ya en kısa sürede şikayetde bulunacağımı buradan bildiririm ve bir daha asla iş bankasını kullanmayac...,KKB Skor,Mina
211,"İş Bankası yatırım hesabı açtım hisse senedi alırken Kimlik bilgilerinin MKK'ya iletimi davam etmektedir28-XMLHİSAŞ44-AD-GE- diyor en kısa zamanda bu sorunun giderilmesini istiyorum.
Böyle köklü bir bankanın bu gibi sorunları hiç yakıştıramadım. En kısa zamanda sorunun giderilmesini istiyorum. Arada...",KKB Skor,Mina
214,Garanti Bankası uygulamasından kazandığım DeFacto firma bonusu kullanamıyorum. 1 hafta oldu seçtiğim ürünler tükeniyor. Bir türlü kullanamadık yardımcı olunmasını rica ediyorum. Müşteri hizmetlerine ulaştım çözüm sunulamadı. Bana ulaşılmak için WhatsApp üzerinden ya da Gmail üzerinden ulaşılmasını r...,Müşteri Temsilcisi,Mina
215,İş Bankası kredi kartımın arızalanması dan dolayı müşteri hizmetlerini arayıp yenisini talep ettim üzerinden 17 gün geçmesine rağmen hâlâ elime yeni kartım ulaşmadı müşteri hizmetlerini aradığım da işlem kaydınız alınmıştır en kısa sürede tarafınıza ulaştırılacaktır diye oyalanmaktayım bütün bankala...,Müşteri Temsilcisi,Mina
216,Burs vermek vaadiyle kimlik bilgilerimi aldılar. Kendi banka hesabımla Papara'ya para yatırmamı söylediler. Şu an benim adıma benim bilgilerimle yanıltanlar tarafından Papara hesabı mevcut. Müşteri hizmetlerini arıyorum açan yok ulaşamıyorum yardım edin.,Müşteri Temsilcisi,Mina
217,"Türkiye Hayat Emeklilik Sigorta şirketinde olan Bireysel Emeklilik Sözleşmeme (BES) yönelik iptal talebinde bulundum, iptal evraklarımın 13.10.2022'de şirkete ulaştığına dair bilgilendirme mesajı gelmesine rağmen banka hesabıma ödeneğim henüz aktarılmadı. Gereğinin yapılması hususunu rica ediyorum.",Müşteri Temsilcisi,Mina
218,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022 de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,Kredi İşlemleri,Mina
219,"Papara kart uygulamasını yaklaşık bir yıl önce indirdim ama hiçbir şekilde hesabımı aktif edemedim. Bir ay müşteri temsilcisi ara ara halledemediler. Bende sinirlendim hesabımı kapatın dedim, bir yıl sonra hesap yeniden açmak istedim. Baktım ki hesabım askıya alınmış müşteri temsilcisi aradım ve ben...",Kredi İşlemleri,Mina
222,"Sicil Geçmişi Düzeltilmesi! 
Geçmişe dönük bütün borçlarımı ödeyip kapattım şu an gecikmem yok ama kredi kayıt bürosunca puanım düşük ve sicilim bozuk olarak gözüküyor hala bunun kaldırılmasını talep ediyorum. 
Kredi Kayıt Bürosu Kredi Sicil Affından Yararlanmak İstiyorum. 
Bireysel bankacılık ve si...",KKB Skor,Mina
223,Turkcell kullanıcısıyım telefonuma SMS olarak hiçbir onay kodu gelmiyor yaklaşık bir haftadır bu sorunum var uygulamalardan baktım bir türlü sorunumu çözemedim hiçbir SMS'i kabul etmiyor uygulama kodu veya banka kodu kesinlikle gelmiyor bir an önce çözülsün,KKB Skor,Mina
224,ING Elazığ şubesi çok kötü. Saatlerdir arıyorum telefona bakan yok. Türkiye'nin en kötü bankası. Bu kadar ilgisiz bir banka olamaz. Kredi kartına fazla para yatırdım onu bile çekemiyorum paramı yok ettiler... Hesaplarımı da anlamsız şekilde bloke ettiler.,Kart İşlemleri,Mina
225,Bu ay tüm ödemelerimi zamanında yapmama rağmen gene Findeks'e puana gecikme olarak yansımız neden böyle oldu kredi kartı borcum olmamasına rağmen iş bankasında oda yansımış kredi puanım çok az yükselmiş bakalım gereğin yapılmasını rica ediyorum mağdur olmak istemiyorum,KKB Skor,Mina
226,Günlerdir ING kuryesi bekliyorum defalarca müşteri hizmetlerini aradım yardımcı olamıyorlar kalite ve hizmet sıfır gerçekten bu kadar kötü olamaz bir banka Hepsiburada alışveriş kredisi için başvuruda bulundum gerekli işlemleri yaptım müşteri oldum ama hala elime sözleşme ulaşmadı,Kredi İşlemleri,Mina
227,Evde olduğum halde evde bulamadık diye mesaj geldikten sonra bankayla iletişime geçtim banka kartımı tekrar kuryeyle dağıtıma çıkaracaklarını söyledil...,Kart İşlemleri,Mina
231,"İş Bankası faizim yattı kur korumalı yatmadı, 01.11.2022 tarihinde kur korumalı faizimin yenilenme günüydü tl mi bu mevduat hesabına yatırmıştım, yatırdığım zaman banka faizini ayrı kur korumalı faizinin ayrı olarak yatacağı söylendi. Bugün normal banka faizim yattı fakat kur korumalı faizimin norma...",Diğer,Mina
232,27 Eylül 2022 tarihininde Bellona'dan 33.000 TL kredi ödemeli mobilya alışverişinde bulundum. Bellona daki muhasebeci arkadaş bu ay için 100 TL harcam...,Kredi İşlemleri,Mina
233,Is bankası mesajı ile mobilden müşteri oldum ilk kez 100 TL maxi puan yüklendi diye mesaj geldi ama Pazarama puanı yüklemişler 200 TL maxi puan hediye dediler. Oda gelmedi is bankasına ilk müşteri olmama rağmen beklemediğim 2 şansızlık yaşadım. Yıllardır iyi bir banka olarak biliyordum. Yakıştıramad...,Diğer,Mina
235,1.5 a ay önce kaybolan banka kartımın yenisini istedim fakat basılan kartım 1.5 aydır tarafıma ulaşmadı yeter artık maaş kartım hala elimde değil. Defalarca müşteri hizmetlerine ulaşsam da çözülen bir şey yok. En kısa zamanda gelsin artık. Mağduriyetim çözülsün.,Kart İşlemleri,Mina
236,Cambly yıllık 12 ay paket aldım taksitli fiyat yazdığı halde kredi kartımdan ücreti toplu çekti. Banka hesabından taksitlendirdiğimde faizli oluyor. Daha derslere başlamadan tüm güvenim sarsıldı mail attığım da yeterli cevabı alamadım. Bu faiz ücretinin iadesini istiyorum. Açıklamalarda böyle bir du...,Kart İşlemleri,Mina
237,"31 Ekime kadar 0 faizle 5000 TL Nakit avans kampanyası sebebiyle Denizbank mobilden ilk kez banka müşterisi oldum, ancak 2 kez kart başvurusu yapmama rağmen hiçbir cevap verilmediği gibi kampanya da sona erdi. Müşteri hizmetlerini aradım yarım saat beklettiler. Derhal bankadaki tüm bilgilerin silinm...",Kart İşlemleri,Mina
238,"İş Bankası Şubesinden Banka Hesabı 
 Açtırdım Fakat Üzerinden 2 Hafta 
 Geçmesini Rağmen hala kart 
 Gelmedi.






 



















































































































.




.
...
... Nsn sns",Kart İşlemleri,Mina
239,"Türkiye'de faaliyet gösteren tüm devlet ve özel bankalar nezdinde borcumun olmamasına rağmen kredi, kredi kartı KMH başvurularım reddedilmektedir. 01.10.2022 tarihinden itibaren sicil affım ile KKB ® ® ® puanımın kredi, kredi kartı ve KMH olarak başvuruların kabul edilmesini talep ediyorum. Tarihind...",KKB Skor,Mina
241,QNB Finans banka banka matik kartım küreye verildi diye mesaj geldi fakat 1 buçuk aydır elime ulaşmadı. Müşteri hizmetlerini aradığımızda elimize ulaşmayan kartın numarasını istiyorlar. Ve hiçbir şekilde müşteri hizmetleriyle görüşemiyoruz Sorunuma çözüm bulunmasını istiyorum,Müşteri Temsilcisi,Mina
243,"Sicil Geçmişi Düzeltilmesi! 
Geçmişe dönük bütün borçlarımı ödeyip kapattım şu an gecikmem yok ama kredi kayıt bürosunca puanım düşük ve sicilim bozuk olarak gözüküyor hala bunun kaldırılmasını talep ediyorum. 
Kredi Kayıt Bürosu Kredi Sicil Affından Yararlanmak İstiyorum. 
Bireysel bankacılık ve si...",KKB Skor,Mina
245,İş Bankası bankamatik kartım İnternet alışverişi yaparken geçersiz kart hatası alıyorum müşteri hizmetleriyle görüştüğümde kartın aktif olduğunu söylemekteler. Daha önceki kartım kayıp olduğu için yeni kart gönderdiler geçersiz kart hatası alıyorum bu kartta da,Kart İşlemleri,Mina
247,Bankanızın adına aranıp tüm bilgilerime ulaşılıp dolandırıldım. İş Bankası ile çalışmayacağım bundan sonra. Arayan kişi tüm kişisel bilgilerime ulaşıp bana İş Bankası üzerinden mesaj atabiliyor. Bunu nasıl yapıyorlar anlamış değilim.,Diğer,Mina
248,İş bankasının Şanlıurfa emniyet Caddesi şubesini 01.11.2022 yani bugün sabah saat 09:30 dan 12:30 a kadarlık sürede belki 20 kez aradım. Ne santral ne bireysel ne ticari ne de havale EFT bölümü görevlisi kimse telefonlara cevap vermedi. Bu telefonlara cevap verecek hiç kimse yok mu şubenizde ya da m...,Müşteri Temsilcisi,Mina
249,"VakıfBank bankası para iademi yapmıyor. Ben hayatımda bu kadar sorunlu bir banka görmedim. Hepsiburada'dan yapmış oldum siparişimi iade ettim. Kaç gündür VakıfBank 8412783***0013221 referans numaralı 748,94 Tl' lik iade tutarımı kartıma derhal gerçekleştirin.",Hesap İşlemleri,Mina
252,14.10.2022 tarihinde İş Bankası'ndan hesap kartı ve kredi kartı başvurusu yaptım ve 2 haftayı aşan bir süredir kartım hala kuryeye bile verilmemiş aradığımda kartınız basımda gözüküyor deyip geçiştiriyorlar. Yani 18 gündür bir kart basılmadı mı şaşırmamak elde değil. Direkt iş bankasına başvuru yapt...,Kart İşlemleri,Mina
254,17.101.2022 tarihimde Kocaeli sanayi şubesinden çektiğim krediyi 2' ye bölerek tarafıma vermiştir. Bunda sorun yok ama 4 yd 5 kalem sigorta poliçesi yaparak 3944 TL gibi sigorta poliçesi ortaya çıkarmıştır. Bunu kredi çektikten sonra internet bankacılığına girerek gördüm. Toplamda oydu buydu 8000 ci...,Kredi İşlemleri,Mina
255,"ING turuncu hesaptan aldığımız kredi ile ING kartla ilk ödeme 1250 TL den 2000 TL değişen piyasa koşullarını bahane ederek arttırmıştır. ING Bank sözleşmede yükseltme hakkına sahip olduğunu söylüyor 3 ay sonra 5000 lirada yapar 10000 lirada yapar. BDDK ya şikayette bulunduk cevap bekliyoruz, Merkez ...",Kredi İşlemleri,Mina
257,Banka hesabımdan başka Payfix hesabına para yatırma işlemi yaptım onun Payfix numarasını girerek işlemimi iptal etmek istiyorum. Dekontu atmam size email atıp dekontu atmamı istediler müşteri temsilcisi para işlemimin geri iadesi yapılırsa sevinirim. Dekontu atacağım zaten,Diğer,Mina
258,"Denizbank'tan emekli maaşı almaktayız promosyon için bugün görüştüğümüzde yasal takip olduğu için size promosyon veremiyoruz denildi. Bunun için ne yapmam gerekiyor,... Ben internette baktığımda böyle bişinin yazmadığını gördüm ne yapmam gerekiyor bilgi verir misiniz",KKB Skor,Mina
260,Banka kredi kartı talebine onay verdi. Ama kredi kartı ne zamandır basılamıyor. Aynı şekilde de bankamatik kartı için söyleniyor en kısa sürede basılacak çözülecek en kısa sürenin bir net tanımı yok. Böyle saçma bir cevap olamaz çip arızası sorunu nedeniyle kart basılamaması nedir. Madem basımı yapa...,Kart İşlemleri,Mina
261,Denizbank'ın kredi kartına limitinden yüksek yanlışlıkla para yatırmışım banka 15 gündür değerlendiriyor bugün de fazla tutar yoktur diye mesaj atmışlar Denizbank tam bir pişmanlıksın bu kadar sorunlu bir banka ile daha önce hiç çalışmamıştım sorunun çözülmesini istiyorum acil bir şekilde.,Kredi İşlemleri,Mina
262,Bankanın dayatması ile yaptırdığım hiçbir işe yaramayan özel konut sigortası. Kombi bakım hizmeti poliçede olmasına rağmen hizmet almanın mümkünü yok. Müşteri temsilcisi sizi ilgili birime aktarıyorum diyor ve 1 saat Türkiye Sigorta'nın saçma müzik dinletisi bekliyor.,Müşteri Temsilcisi,Mina
263,"Merhaba, 
Yaklaşık 10 ay önce babam vefat etti. Veraset ilanıyla birlikte bankaya gittik borcunu ve hesabını kapattırdık. Buna rağmen son 1 aydır babam adına borçlar gelmekte. Babamın hesabını kapatmamışlar ve hesap üzerine bağlı otomatik ödeme talimatı olduğu için borç yansıtılıp faize binmiş. Biz ...",Hesap İşlemleri,Mina
264,Ziraat bankasından başka birinin Papara hesabına para gönderdim para hesaba geçmedi ve aynı zamanda iadesi de geri yapılmadı bu nasıl bir şey o kadar destek hattına iadesini istiyorum diye mesaj atım ama Herhangi bir dönüş sağlanmadı paramın iadesini istiyorum...,Diğer,Mina
266,Kredi kartımın son kullanma tarihi geldiği için kartım iptal edildi ve yeni kart gönderileceği söylendi. Neredeyse bir aydır kart bekliyorum. Kartım olmadığı için puanlarımı kullanamadım iptal oldular. Bu devirde bir kart göndermek bir ay sürmez herhalde. Bilsem başka bankalardan kart çıkartırdım.,Kart İşlemleri,Mina
267,VakıfBank cep mobil uygulamasına omix x600 NFC telefonumdan uygulamaya giremiyorum. Bankayı aradım cihazınız ile ilgili sorun dediler omix müşteri hizmetleri aradım banka sorunu dediler. Gereken neyse yapılsın yeter artık çözün şunu mağdur olduğumuzun farkında mısınız?,Diğer,Mina
268,"Kredi kartı yıllık üyelik bedeli kesintisi. 30 Ekim tarihinde 268TL kesinti yapıldı.
Zonguldak merkez şubeye 01.11.2022 tarihinde itirazda bulundum. M...",Kredi İşlemleri,Mina
269,Bireysel bankacılık ve sicil affı kanunu dahilinde 07.10.2022 de yürürlüğe giren kanun ile madde tarihli ve 5411 sayılı kanunun 1. Maddesi uyarınca karşılıksız çek ve protestolu senetler ile kredi ve kredi kartları borçlarına ilişkin kayıtların dikkate alınmaması hakkında kanuna aşağıdaki geçici mad...,Kredi İşlemleri,Mina
271,Türkiye sigorta'da bulunan Bireysel emeklilikten çıkmak istedim. Kendilerinde bulunan 2 banka hesabından birinin iptal olduğunu söyledim aktif hesabımı güncelledim buna rağmen iptal olan hesaba parayı atmışlar günlerdir bir onları bir bankayı arıyorum biz gönderdik diyorlar banka gelmedi diyor bugün...,Hesap İşlemleri,Mina
272,Türkiye İş Bankası. Mobil bankacılık üzerinden trafik cezası ödemesi yaptım. Ancak sistem hatası sebebiyle ceza ödemesi 5 defa tekrarlandı. İptali için başvurduğumda. Talep oluşturacaklarını söylediler. 1 ayı geçti çözecekler diye bekliyorum... İş bankanın bitmeyen çilesi.,Hesap İşlemleri,Mina
273,"İş bankasının çok uzun süredir müşterisiyim. Kredi kullanımım var, kredi kartım var, otomatik ödemelerim var. Yani hesabı çok aktif kullanıyorum. Bankam benimle ile EFT, havale ücreti ödemiyorken şimdi ücret alınmaya başlandı muhtemelen kredi kartı aidatı da istenecek. Bu durumda İş Bankası ile her ...",Hesap İşlemleri,Mina
275,Merhaba 27 Ekim perşembe günü saat 15 :30 civarında VakıfBank ATM sinden Ziraat kartla işlem yaptım o surada ATM arızalandı 600 TL içeride kaldı Vakıf banka gittim ama hiçbir şekilde muhatap bulamıyorum. Bana yardımcı olmuyorlar. Şikayetçiyimmerhaba 27 Ekim perşembe günü saat 15 :30 civarında VakıfB...,Kart İşlemleri,Mina
277,İcrada olan borçlarımı ödememe rağmen Findeks risk raporunda hala yasal takipte olan dosyalarım görünüyor Ödemiş olduğum dosyaların Findeks'te kapatılmasını talep ediyorum bankaya gittiğimde bana dedikleri hala Findeks üzerinden yasal takipte olan dosyan görünüyor demesi,KKB Skor,Mina
278,"İBB ve Fibabanka anlaşmalı kredi kullandım. Ulaşım kartıma banka tarafından para aktarımı gerçekleşti, parayı banka hesabıma aktarmak için İBB Belbim Bahçelievler şubesine 18/10/2022 de 580017603 başvuru numarasıyla başvuruda bulundum 5-10 iş günü içinde paranın hesabıma aktarılacağını ifade ettiler...",Hesap İşlemleri,Mina
